Time,Engine Coolant Temperature [C],Intake Manifold Pressure [kPa],Engine RPM [RPM],Vehicle Speed [km/h],Intake Air Temperature [C],MAF [g/s],Throttle Position [%],Ambient Air Temperature [C]
1229,83,36,2075.0,50.0,33,32.03,38.00,26.0
1230,83,53,1615.0,50.0,34,15.86,31.80,26.0
1231,84,99,1695.0,56.0,34,20.00,33.30,26.0
1232,84,69,1955.0,61.0,33,30.63,37.60,26.0
1233,84,69,2044.0,63.0,33,24.96,35.30,26.0
1234,85,55,2102.0,61.0,33,28.64,36.50,26.0
1235,85,17,1692.0,65.0,,16.39,32.20,26.0
1236,85,51,1770.0,67.0,34,5.00,25.50,26.0
1237,85,67,1837.0,69.0,33,15.69,31.40,26.0
1238,84,71,1896.0,69.0,33,22.44,34.10,26.0
1239,84,73,1900.0,72.0,33,25.49,35.70,26.0
1240,84,65,2010.0,76.0,33,24.43,34.90,26.0
1241,84,19,2106.0,76.0,33,29.30,36.10,26.0
1242,84,19,2025.0,55.0,33,5.66,23.90,26.0
1243,84,33,961.0,37.0,34,3.05,20.00,26.0
1244,84,32,791.0,14.0,35,3.86,20.00,26.0
1245,84,23,1430.0,29.0,33,18.56,34.10,26.0
1246,84,82,1582.0,44.0,33,26.92,36.90,26.0
1247,84,53,2398.0,53.0,33,10.67,25.90,26.0
1248,84,19,1863.0,62.0,33,18.12,32.50,26.0
1249,84,50,1889.0,67.0,33,14.90,31.40,26.0
1250,84,19,1844.0,66.0,33,16.02,31.80,26.0
1251,84,19,1765.0,61.0,34,4.65,22.40,26.0
1252,84,33,1626.0,56.0,34,4.31,22.00,26.0
1253,84,35,774.0,41.0,35,4.20,20.40,26.0
1254,84,34,806.0,20.0,35,4.39,20.40,26.0
1255,84,32,798.0,9.0,35,3.75,20.00,26.0
1256,84,33,801.0,0.0,35,3.98,20.00,26.0
1257,84,36,788.0,0.0,35,4.38,21.20,26.0
1258,84,36,796.0,0.0,35,4.37,21.20,26.0
1259,84,33,795.0,0.0,35,4.55,21.20,26.0
1260,84,57,807.0,1.0,35,4.62,20.80,26.0
1261,84,44,1565.0,18.0,34,18.83,33.30,26.0
1262,84,32,1773.0,26.0,34,13.16,30.60,26.0
1263,84,79,2182.0,34.0,34,5.59,22.70,26.0
1264,84,33,1878.0,48.0,33,27.26,36.50,26.0
1265,85,41,1663.0,51.0,33,13.72,31.00,26.0
1266,85,20,1724.0,49.0,34,9.91,28.20,26.0
1267,85,28,1220.0,39.0,34,3.70,18.80,26.0
1268,86,35,805.0,28.0,35,4.18,20.40,26.0
1269,86,32,812.0,21.0,35,3.77,19.60,26.0
1270,86,33,793.0,24.0,35,3.87,20.00,26.0
1271,86,33,804.0,29.0,35,4.14,20.00,26.0
1272,86,100,1578.0,43.0,34,23.03,35.30,26.0
1273,86,21,2345.0,52.0,34,43.45,83.50,26.0
1274,85,74,1790.0,57.0,33,29.68,38.00,26.0
1275,85,74,1911.0,60.0,33,25.61,35.70,26.0
1276,85,81,2037.0,65.0,33,24.55,34.90,26.0
1277,85,70,2134.0,65.0,33,5.23,,26.0
1278,85,65,1754.0,60.0,33,11.62,29.80,26.0
1279,86,33,1646.0,60.0,33,22.18,34.10,26.0
1280,86,52,1596.0,56.0,33,9.96,29.80,26.0
1281,86,46,1549.0,58.0,33,15.85,31.80,26.0
1282,86,19,1568.0,57.0,33,4.11,21.20,26.0
1283,86,22,1571.0,52.0,34,4.25,22.00,26.0
1284,85,33,858.0,38.0,34,3.38,19.20,26.0
1285,85,31,793.0,17.0,34,4.33,20.40,26.0
1286,85,34,803.0,0.0,35,3.68,20.00,26.0
1287,85,28,867.0,6.0,34,15.97,33.30,26.0
1288,85,36,803.0,0.0,34,4.06,20.00,26.0
1289,85,33,800.0,0.0,35,4.62,21.20,26.0
1290,85,34,805.0,0.0,35,4.46,20.80,26.0
1291,85,34,812.0,0.0,35,4.36,20.80,26.0
1292,86,57,787.0,8.0,34,4.50,20.80,26.0
1293,86,41,1708.0,18.0,34,16.09,32.20,26.0
1294,86,40,1857.0,31.0,33,20.00,33.30,26.0
1295,87,73,1780.0,39.0,33,13.26,31.00,26.0
1296,87,21,2024.0,43.0,33,23.39,34.90,26.0
1297,88,35,2114.0,40.0,34,15.29,31.40,26.0
1298,88,56,1986.0,43.0,33,18.13,32.50,26.0
1299,88,18,1432.0,43.0,34,13.19,31.00,26.0
1300,89,46,809.0,39.0,34,4.81,21.60,26.0
1301,89,25,1945.0,39.0,34,13.41,25.90,26.0
1302,89,55,1325.0,44.0,34,10.45,29.00,26.0
1303,89,52,1510.0,50.0,34,13.73,31.00,26.0
1304,89,19,1727.0,54.0,34,16.37,31.80,26.0
1305,89,18,1775.0,49.0,34,4.83,22.40,26.0
1306,89,33,927.0,28.0,34,3.99,20.80,26.0
1307,89,33,783.0,25.0,35,4.19,20.40,26.0
1308,89,32,791.0,17.0,35,4.21,20.00,
1309,89,30,795.0,15.0,35,3.99,20.00,26.0
1310,89,72,1408.0,32.0,,15.77,32.20,26.0
1311,89,66,1872.0,40.0,34,16.86,31.00,26.0
1312,89,47,2057.0,44.0,34,6.74,23.10,26.0
1313,89,51,1483.0,48.0,34,15.38,31.40,26.0
1314,89,19,1611.0,47.0,34,14.45,25.50,26.0
1315,90,62,1555.0,50.0,34,12.74,30.20,26.0
1316,90,20,1625.0,45.0,34,10.15,29.00,26.0
1317,90,98,1462.0,46.0,34,6.51,22.00,26.0
1318,90,69,1631.0,55.0,34,25.89,37.30,26.0
1319,90,38,1664.0,46.0,34,4.40,22.00,26.0
1320,90,59,1515.0,47.0,34,3.56,21.60,26.0
1321,90,18,1594.0,48.0,34,15.35,31.40,26.0
1322,89,20,1558.0,43.0,34,4.02,21.60,26.0
1323,89,46,1414.0,45.0,34,6.55,27.50,26.0
1324,89,49,1546.0,49.0,34,15.06,31.40,26.0
1325,89,41,1642.0,47.0,34,10.48,28.60,26.0
1326,89,40,1602.0,48.0,34,4.34,20.80,26.0
1327,89,34,1617.0,50.0,34,10.19,28.60,26.0
1328,89,35,1688.0,50.0,34,10.03,28.60,26.0
1329,89,19,1682.0,44.0,34,9.10,26.70,26.0
1330,89,34,950.0,19.0,35,3.44,20.80,26.0
1331,89,30,786.0,4.0,35,3.91,20.00,26.0
1332,89,32,796.0,0.0,35,4.18,20.40,26.0
1333,89,31,795.0,0.0,36,4.18,20.40,26.0
1334,89,33,802.0,0.0,36,3.58,20.00,26.0
1335,89,32,804.0,0.0,36,4.13,20.40,26.0
1336,89,34,806.0,0.0,36,4.08,20.40,26.0
1337,89,31,810.0,0.0,36,4.03,20.40,26.0
1338,90,31,804.0,0.0,36,4.06,20.00,26.0
1339,90,53,798.0,8.0,35,4.34,20.40,26.0
1340,90,38,1821.0,17.0,34,15.87,32.90,26.0
1341,91,57,1681.0,28.0,34,15.01,31.40,26.0
1342,91,64,1618.0,34.0,34,11.68,29.80,26.0
1343,92,25,1809.0,,34,22.92,34.50,26.0
1344,92,63,1490.0,49.0,34,14.23,31.80,26.0
1345,93,52,1672.0,52.0,34,13.87,30.60,26.0
1346,93,51,1769.0,55.0,34,14.04,31.00,26.0
1347,93,19,1849.0,56.0,34,16.23,31.80,26.0
1348,93,44,1505.0,56.0,34,12.73,30.20,26.0
1349,93,20,1525.0,55.0,34,4.13,20.80,26.0
1350,93,35,1483.0,54.0,34,7.85,28.20,26.0
1351,93,24,1472.0,52.0,34,8.31,26.70,26.0
1352,93,28,1395.0,41.0,35,3.57,20.80,26.0
1353,93,30,796.0,28.0,35,3.63,20.00,26.0
1354,92,30,784.0,18.0,36,3.80,20.40,26.0
1355,92,31,805.0,8.0,36,3.96,20.40,26.0
1356,92,22,1589.0,18.0,35,17.65,32.50,26.0
1357,92,64,1683.0,29.0,34,17.87,32.50,26.0
1358,92,76,1883.0,35.0,34,12.80,33.30,26.0
1359,92,79,1837.0,44.0,34,22.66,34.50,26.0
1360,92,48,2036.0,45.0,34,4.97,22.70,26.0
1361,93,22,1464.0,39.0,35,3.38,21.20,26.0
1362,93,29,824.0,34.0,35,3.46,19.60,26.0
1363,93,34,778.0,23.0,36,4.12,20.40,26.0
1364,93,31,810.0,5.0,36,3.93,20.00,26.0
1365,93,34,812.0,0.0,36,3.92,20.40,26.0
1366,93,54,1965.0,12.0,35,20.16,31.40,26.0
1367,93,51,2240.0,21.0,34,5.98,23.90,26.0
1368,93,30,1915.0,17.0,35,15.18,31.00,26.0
1369,94,58,760.0,26.0,35,5.93,28.60,26.0
1370,94,35,1733.0,36.0,35,4.64,22.40,26.0
1371,95,20,1887.0,42.0,35,10.83,29.40,26.0
1372,95,31,853.0,35.0,36,4.09,20.00,26.0
1373,95,33,768.0,24.0,36,4.32,20.40,26.0
1374,96,62,924.0,29.0,35,8.03,27.50,26.0
1375,95,27,838.0,5.0,35,3.98,20.00,26.0
1376,95,21,1618.0,19.0,35,12.75,30.60,26.0
1377,95,24,1818.0,31.0,34,18.61,32.90,26.0
1378,95,53,1550.0,36.0,34,13.75,31.00,26.0
1379,95,19,1867.0,38.0,34,19.35,32.90,26.0
1380,95,64,1356.0,38.0,35,11.08,29.40,26.0
1381,96,23,1343.0,42.0,34,16.72,32.50,26.0
1382,96,32,813.0,19.0,35,4.97,22.00,26.0
1383,96,46,794.0,9.0,36,3.82,20.00,26.0
1384,96,61,2092.0,23.0,35,25.12,35.30,26.0
1385,96,52,2161.0,32.0,34,26.67,35.70,26.0
1386,95,71,1721.0,41.0,34,19.26,32.90,26.0
1387,96,34,2075.0,38.0,35,6.41,22.70,26.0
1388,96,32,843.0,31.0,35,3.36,19.20,26.0
1389,96,31,802.0,8.0,36,4.03,20.40,26.0
1390,96,24,788.0,0.0,36,3.86,20.40,26.0
1391,96,58,1922.0,13.0,35,5.27,30.20,26.0
1392,96,77,2390.0,28.0,34,6.40,25.10,26.0
1393,96,79,2147.0,37.0,34,5.87,23.50,26.0
1394,96,19,2015.0,43.0,34,26.93,36.10,26.0
1395,97,45,1621.0,46.0,34,11.60,30.20,26.0
1396,97,20,1553.0,45.0,35,8.65,27.10,26.0
1397,97,33,944.0,39.0,35,3.75,22.00,26.0
1398,97,31,806.0,42.0,36,3.37,19.60,26.0
1399,97,31,786.0,42.0,36,4.12,20.40,26.0
1400,97,31,806.0,40.0,36,3.91,19.60,26.0
1401,97,31,810.0,16.0,36,3.52,19.60,26.0
1402,96,34,806.0,1.0,36,3.75,19.60,26.0
1403,96,35,2018.0,9.0,36,17.21,30.20,26.0
1404,95,20,1445.0,19.0,35,11.83,31.00,26.0
1405,94,63,1928.0,33.0,35,21.46,33.70,26.0
1406,94,52,2071.0,36.0,35,10.15,31.40,26.0
1407,94,19,1862.0,40.0,35,16.04,31.80,26.0
1408,94,25,1345.0,45.0,35,10.93,29.40,26.0
1409,94,51,1480.0,47.0,35,3.99,21.20,26.0
1410,94,67,1534.0,47.0,35,9.72,29.80,26.0
1411,94,57,1552.0,47.0,35,5.93,27.80,26.0
1412,94,24,1593.0,48.0,35,20.67,34.10,26.0
1413,94,26,1594.0,47.0,35,14.18,31.00,26.0
1414,94,52,1588.0,51.0,35,14.39,31.40,26.0
1415,93,20,1677.0,45.0,35,4.56,22.00,26.0
1416,93,34,883.0,26.0,36,4.31,20.40,26.0
1417,93,75,2114.0,35.0,35,17.36,34.10,26.0
1418,92,84,1842.0,47.0,35,20.26,34.10,26.0
1419,92,20,2515.0,56.0,34,40.75,40.40,26.0
1420,92,19,1836.0,49.0,35,15.25,31.40,26.0
1421,92,54,1527.0,36.0,35,4.12,21.60,26.0
1422,92,21,1818.0,33.0,35,22.71,34.50,26.0
1423,92,27,1601.0,27.0,35,15.48,31.40,26.0
1424,92,52,792.0,29.0,35,3.89,20.00,26.0
1425,91,68,2206.0,46.0,35,6.46,23.90,26.0
1426,91,19,1956.0,57.0,35,5.59,,26.0
1427,91,22,1945.0,49.0,35,5.60,23.90,26.0
1428,91,31,822.0,24.0,36,3.82,,26.0
1429,91,65,789.0,28.0,36,3.94,20.00,26.0
1430,91,85,1610.0,45.0,34,26.00,37.30,26.0
1431,91,74,2388.0,52.0,34,38.22,39.60,26.0
1432,91,76,1801.0,60.0,34,27.80,37.30,26.0
1433,91,27,2032.0,52.0,35,20.42,27.10,26.0
1434,91,33,854.0,17.0,36,3.26,19.20,26.0
1435,91,30,858.0,20.0,35,9.94,29.00,26.0
1436,91,72,1745.0,34.0,34,15.76,31.80,26.0
1437,91,67,2291.0,55.0,34,27.91,35.70,26.0
1438,91,65,2739.0,59.0,34,8.49,25.10,26.0
1439,91,75,1995.0,63.0,34,25.17,35.30,26.0
1440,91,74,2134.0,66.0,34,30.51,36.90,26.0
1441,91,78,2217.0,67.0,34,28.95,36.10,26.0
1442,91,56,1583.0,64.0,34,17.89,32.90,26.0
1443,91,46,1765.0,65.0,34,17.09,32.50,26.0
1444,91,51,1759.0,64.0,34,4.64,22.40,26.0
1445,91,19,1762.0,65.0,34,15.34,31.40,26.0
1446,91,20,1715.0,49.0,35,4.72,22.40,26.0
1447,90,31,1212.0,19.0,35,3.54,18.80,26.0
1448,90,84,906.0,28.0,34,10.45,29.80,26.0
1449,90,86,2053.0,39.0,34,6.11,31.00,26.0
1450,90,86,2061.0,50.0,34,35.27,40.80,26.0
1451,90,20,1932.0,47.0,34,26.52,34.90,26.0
1452,90,60,855.0,18.0,35,4.41,21.60,26.0
1453,91,71,1943.0,34.0,34,34.28,41.20,26.0
1454,91,20,1904.0,44.0,34,31.09,38.40,26.0
1455,91,30,828.0,35.0,35,4.91,22.00,26.0
1456,91,33,811.0,29.0,36,3.65,19.60,26.0
1457,92,32,801.0,10.0,36,4.10,20.40,26.0
1458,92,35,784.0,0.0,36,4.00,20.00,26.0
1459,92,47,799.0,6.0,35,4.38,20.80,26.0
1460,92,39,902.0,0.0,36,4.00,22.40,26.0
1461,92,51,816.0,13.0,35,4.73,20.80,26.0
1462,92,49,2314.0,18.0,34,20.08,33.30,26.0
1463,92,34,1504.0,10.0,,2.90,20.40,26.0
1464,93,35,791.0,13.0,36,4.58,20.80,26.0
1465,93,32,836.0,15.0,36,3.53,19.20,26.0
1466,94,43,828.0,17.0,36,3.46,19.60,26.0
1467,83,62,1464.0,45.0,30,11.91,28.60,29.0
1468,83,20,1500.0,44.0,31,5.65,22.70,29.0
1469,83,44,1486.0,44.0,30,3.43,20.80,29.0
1470,83,28,2350.0,48.0,30,16.75,32.20,29.0
1471,83,29,2170.0,23.0,31,6.19,23.90,29.0
1472,83,21,1583.0,30.0,31,21.20,33.70,29.0
1473,83,43,1951.0,47.0,30,27.62,36.50,29.0
1474,83,34,2256.0,52.0,30,6.04,23.50,29.0
1475,83,22,1819.0,53.0,31,4.95,23.90,29.0
1476,83,36,1758.0,52.0,31,9.10,27.80,29.0
1477,83,19,1667.0,47.0,31,8.07,26.70,29.0
1478,83,19,1510.0,44.0,31,4.13,21.60,29.0
1479,83,35,891.0,37.0,32,3.89,19.60,29.0
1480,83,32,816.0,0.0,32,4.20,20.00,29.0
1481,83,35,788.0,0.0,32,4.43,20.80,29.0
1482,83,36,784.0,0.0,32,4.46,20.80,29.0
1483,83,32,811.0,0.0,33,4.50,20.80,29.0
1484,83,35,803.0,0.0,33,4.38,20.40,29.0
1485,83,32,803.0,0.0,33,4.13,20.40,29.0
1486,83,34,796.0,0.0,33,4.44,20.80,29.0
1487,83,33,809.0,0.0,33,4.28,20.40,29.0
1488,84,33,811.0,0.0,33,4.31,20.40,29.0
1489,,54,810.0,11.0,32,4.32,20.40,29.0
1490,84,50,2812.0,30.0,31,6.92,25.10,29.0
1491,85,65,2433.0,45.0,31,6.66,29.80,29.0
1492,85,31,2367.0,48.0,31,6.62,25.10,29.0
1493,86,22,2193.0,38.0,31,6.25,24.70,29.0
1494,85,36,778.0,25.0,32,4.53,20.40,29.0
1495,86,18,793.0,21.0,32,3.89,20.40,29.0
1496,86,48,1847.0,25.0,31,4.97,22.70,29.0
1497,85,69,2320.0,37.0,31,6.28,23.90,29.0
1498,85,62,2087.0,41.0,31,25.53,34.90,29.0
1499,85,64,1452.0,47.0,30,21.46,34.90,29.0
1500,85,57,1572.0,49.0,30,17.78,32.50,29.0
1501,85,49,1647.0,,31,4.50,22.00,29.0
1502,85,72,1490.0,45.0,30,17.26,32.50,29.0
1503,85,59,1557.0,45.0,31,8.56,22.40,29.0
1504,,30,1541.0,45.0,31,5.51,27.10,29.0
1505,85,35,1130.0,44.0,32,3.60,18.80,29.0
1506,85,28,773.0,38.0,32,4.45,20.80,29.0
1507,,23,2033.0,41.0,31,16.69,30.60,29.0
1508,85,34,791.0,27.0,32,4.17,20.40,29.0
1509,85,33,821.0,0.0,33,3.63,19.60,29.0
1510,85,35,800.0,0.0,33,4.56,20.80,29.0
1511,85,33,799.0,0.0,33,4.22,20.40,29.0
1512,85,31,790.0,0.0,33,4.22,20.40,29.0
1513,85,34,800.0,0.0,33,4.42,20.40,29.0
1514,86,34,811.0,0.0,33,4.33,20.40,29.0
1515,86,32,790.0,0.0,33,4.24,20.40,29.0
1516,87,76,817.0,8.0,32,10.17,29.80,29.0
1517,87,19,1509.0,23.0,31,20.99,34.10,29.0
1518,88,49,2361.0,37.0,31,30.50,36.10,29.0
1519,88,46,1785.0,35.0,31,7.31,24.70,29.0
1520,89,21,1602.0,27.0,32,4.40,22.00,29.0
1521,89,42,801.0,23.0,32,4.24,20.00,29.0
1522,89,19,2107.0,29.0,31,6.08,26.70,29.0
1523,89,35,,25.0,32,3.59,20.40,29.0
1524,90,30,799.0,0.0,33,4.04,20.00,29.0
1525,90,36,800.0,0.0,33,4.52,20.80,29.0
1526,91,30,806.0,0.0,33,4.29,20.40,29.0
1527,91,32,803.0,0.0,33,4.37,20.00,29.0
1528,91,30,806.0,0.0,33,4.19,20.40,29.0
1529,91,31,,0.0,33,4.13,20.40,29.0
1530,92,32,795.0,0.0,33,4.28,20.40,29.0
1531,92,31,793.0,0.0,33,4.01,20.40,29.0
1532,93,31,797.0,0.0,34,4.07,20.40,29.0
1533,93,30,803.0,0.0,34,4.11,20.00,29.0
1534,94,31,801.0,0.0,34,4.26,20.40,29.0
1535,94,31,793.0,0.0,34,4.24,20.40,29.0
1536,95,32,806.0,0.0,34,4.00,20.00,29.0
1537,95,50,1103.0,13.0,33,9.42,29.40,29.0
1538,96,52,1723.0,30.0,32,9.25,29.40,29.0
1539,96,49,3190.0,44.0,,20.95,29.80,29.0
1540,97,25,2333.0,41.0,32,6.92,25.50,29.0
1541,97,30,798.0,38.0,33,4.14,20.00,29.0
1542,97,30,803.0,32.0,33,3.97,20.00,29.0
1543,97,29,790.0,18.0,34,3.91,20.00,29.0
1544,97,55,1860.0,29.0,32,6.52,26.70,29.0
1545,96,56,2993.0,40.0,32,8.20,27.10,29.0
1546,96,39,2087.0,43.0,32,15.26,31.80,29.0
1547,96,48,2054.0,46.0,32,17.29,32.50,29.0
1548,96,23,2251.0,48.0,32,15.90,31.80,29.0
1549,96,33,2271.0,46.0,32,11.60,30.60,29.0
1550,95,46,2305.0,50.0,32,16.53,32.20,29.0
1551,95,20,1619.0,50.0,32,12.26,30.20,29.0
1552,95,39,1769.0,55.0,32,17.35,32.50,29.0
1553,94,19,1873.0,54.0,32,12.13,30.20,29.0
1554,94,19,1830.0,55.0,,15.33,31.40,29.0
1555,93,23,1792.0,51.0,32,4.44,22.40,29.0
1556,93,48,1650.0,50.0,32,11.78,29.80,29.0
1557,92,43,1679.0,49.0,32,5.49,22.70,29.0
1558,92,32,1728.0,53.0,32,17.94,32.50,29.0
1559,91,33,1858.0,52.0,32,12.63,30.20,29.0
1560,91,48,1688.0,51.0,32,10.07,29.00,29.0
1561,90,47,1661.0,52.0,32,12.92,30.60,29.0
1562,89,46,1689.0,52.0,32,7.09,27.10,29.0
1563,89,20,1673.0,49.0,32,4.48,22.00,29.0
1564,88,21,1495.0,42.0,32,7.46,25.90,29.0
1565,88,32,866.0,20.0,33,3.51,19.60,29.0
1566,88,35,816.0,0.0,34,4.17,20.40,29.0
1567,88,57,818.0,2.0,34,4.51,20.80,29.0
1568,88,55,2565.0,22.0,32,25.21,34.90,29.0
1569,88,21,2412.0,32.0,32,26.11,34.90,29.0
1570,88,65,1684.0,36.0,32,6.25,26.30,29.0
1571,89,53,1920.0,42.0,32,15.07,31.40,29.0
1572,89,23,2149.0,43.0,32,18.46,32.50,29.0
1573,89,26,2085.0,31.0,32,6.15,24.70,29.0
1574,89,62,780.0,25.0,32,4.42,20.80,29.0
1575,89,34,2153.0,39.0,32,5.97,27.50,29.0
1576,89,27,1982.0,35.0,32,5.69,23.90,29.0
1577,89,46,798.0,21.0,33,4.38,20.40,29.0
1578,89,60,1262.0,33.0,32,20.31,35.70,29.0
1579,89,26,1756.0,35.0,32,15.25,27.10,29.0
1580,88,51,1502.0,29.0,32,5.43,22.70,29.0
1581,88,31,1312.0,17.0,33,3.67,19.60,29.0
1582,89,71,1259.0,28.0,32,15.26,32.50,29.0
1583,87,52,2099.0,45.0,31,26.75,35.70,29.0
1584,87,21,2011.0,37.0,32,7.51,25.90,29.0
1585,86,42,1777.0,36.0,32,6.34,23.50,29.0
1586,86,56,1773.0,36.0,31,4.89,22.70,29.0
1587,86,68,1818.0,41.0,31,4.47,21.60,29.0
1588,86,39,1342.0,39.0,31,16.86,32.50,29.0
1589,86,32,909.0,21.0,32,4.41,18.80,29.0
1590,86,20,1948.0,44.0,31,8.53,27.50,29.0
1591,85,19,2266.0,48.0,31,6.58,25.10,29.0
1592,85,32,852.0,21.0,33,3.88,19.60,29.0
1593,85,19,1577.0,38.0,31,18.22,32.90,29.0
1594,85,25,1263.0,35.0,31,4.06,20.00,29.0
1595,85,48,1139.0,35.0,31,10.99,29.40,29.0
1596,84,33,1011.0,21.0,32,7.42,26.30,29.0
1597,84,54,1264.0,31.0,31,5.72,26.30,29.0
1598,84,31,1799.0,41.0,31,5.36,25.90,29.0
1599,84,36,1960.0,40.0,31,11.55,31.00,29.0
1600,84,45,2022.0,39.0,31,11.13,30.60,29.0
1601,84,60,1976.0,45.0,30,22.02,33.70,29.0
1602,84,64,2160.0,43.0,30,9.78,29.40,29.0
1603,84,55,2093.0,40.0,31,6.80,24.70,29.0
1604,84,52,1322.0,43.0,31,4.71,26.30,29.0
1605,84,23,829.0,40.0,31,3.66,20.00,29.0
1606,84,64,1430.0,47.0,30,16.33,32.20,29.0
1607,84,48,1529.0,45.0,31,11.57,29.80,29.0
1608,84,36,872.0,20.0,32,3.64,19.20,29.0
1609,84,71,1323.0,36.0,30,19.80,34.50,29.0
1610,85,25,2053.0,41.0,30,16.26,27.10,29.0
1611,84,21,1766.0,27.0,31,16.10,32.20,29.0
1612,85,59,788.0,25.0,31,5.11,27.50,29.0
1613,85,28,2605.0,33.0,30,8.65,25.90,29.0
1614,85,21,1828.0,42.0,,10.67,29.40,29.0
1615,85,32,795.0,17.0,32,4.02,20.40,29.0
1616,86,72,801.0,3.0,32,3.94,20.40,29.0
1617,86,72,867.0,19.0,31,12.82,32.20,29.0
1618,87,36,1295.0,6.0,32,3.54,18.40,29.0
1619,87,41,769.0,8.0,32,3.44,20.80,29.0
1620,88,35,884.0,14.0,32,2.65,18.00,29.0
1621,88,22,1278.0,20.0,31,10.11,29.00,29.0
1622,93,43,1939.0,14.0,31,8.54,24.70,-4.0
1623,93,45,1151.0,12.0,31,7.90,25.90,-4.0
1624,93,66,960.0,9.0,31,8.50,27.50,-4.0
1625,94,20,788.0,6.0,31,10.03,29.40,-4.0
1626,94,67,801.0,7.0,31,4.14,25.50,-4.0
1627,94,55,1378.0,17.0,31,13.10,30.60,-4.0
1628,94,61,1999.0,22.0,31,9.27,28.60,-4.0
1629,94,58,1933.0,30.0,30,22.42,34.10,-4.0
1630,94,33,2624.0,32.0,30,28.65,35.70,-4.0
1631,94,49,1625.0,36.0,30,13.93,31.00,-4.0
1632,94,49,1857.0,42.0,30,16.26,31.80,-4.0
1633,94,40,1501.0,47.0,31,7.28,25.90,-4.0
1634,93,41,1600.0,52.0,31,10.46,,-4.0
1635,93,49,1773.0,56.0,30,14.03,31.00,-4.0
1636,93,49,1636.0,56.0,31,4.05,21.20,-4.0
1637,92,48,1553.0,57.0,30,12.69,30.60,-4.0
1638,92,49,1571.0,58.0,30,13.20,30.60,-4.0
1639,91,49,1592.0,59.0,30,13.31,30.60,-4.0
1640,90,47,1617.0,60.0,30,13.56,30.60,-4.0
1641,89,38,1662.0,63.0,30,13.08,30.20,-4.0
1642,88,37,1758.0,67.0,30,11.08,29.40,-4.0
1643,88,22,1856.0,67.0,31,10.81,29.00,-4.0
1644,87,19,1822.0,62.0,31,4.95,22.70,-4.0
1645,86,20,1653.0,55.0,31,4.32,22.00,-4.0
1646,85,20,1466.0,41.0,31,3.85,21.20,-4.0
1647,84,33,898.0,27.0,32,3.82,20.00,-4.0
1648,84,70,1320.0,34.0,31,16.57,32.50,-4.0
1649,83,69,1846.0,46.0,30,23.94,34.90,-4.0
1650,83,24,2434.0,52.0,30,29.02,35.70,-4.0
1651,82,20,1700.0,48.0,31,8.08,26.70,-4.0
1652,82,20,1540.0,41.0,31,4.22,21.60,-4.0
1653,82,32,1344.0,33.0,31,3.53,20.40,-4.0
1654,81,54,1419.0,28.0,31,3.58,21.60,-4.0
1655,81,69,1470.0,34.0,31,16.97,32.50,-4.0
1656,81,74,1733.0,38.0,30,22.95,34.90,-4.0
1657,81,74,1902.0,41.0,30,25.76,35.70,-4.0
1658,81,69,2074.0,44.0,30,28.16,36.10,-4.0
1659,81,21,2175.0,,30,24.48,34.50,-4.0
1660,81,56,1459.0,29.0,31,3.92,21.20,-4.0
1661,81,47,1534.0,38.0,30,14.79,31.40,-4.0
1662,81,20,1324.0,41.0,31,3.62,19.20,-4.0
1663,82,20,1405.0,44.0,31,3.86,21.20,-4.0
1664,82,21,1485.0,46.0,31,4.41,22.00,-4.0
1665,82,21,1533.0,43.0,,4.46,22.40,-4.0
1666,81,21,1399.0,37.0,31,4.14,21.20,-4.0
1667,81,20,915.0,21.0,32,3.85,20.40,-4.0
1668,81,39,958.0,18.0,32,2.70,18.00,-4.0
1669,81,57,991.0,28.0,31,9.93,29.00,-4.0
1670,82,60,1470.0,36.0,30,16.03,32.20,-4.0
1671,82,32,1891.0,39.0,30,21.13,33.70,-4.0
1672,82,45,1326.0,41.0,31,9.26,27.80,-4.0
1673,82,44,1408.0,44.0,31,10.63,29.00,-4.0
1674,82,37,1511.0,48.0,,11.55,29.80,-4.0
1675,82,20,1582.0,47.0,31,4.15,21.60,-4.0
1676,82,21,1526.0,45.0,31,4.08,21.60,-4.0
1677,82,20,1440.0,37.0,31,3.88,21.20,-4.0
1678,81,23,1183.0,30.0,32,3.51,19.60,-4.0
1679,81,19,1344.0,23.0,32,3.55,20.40,-4.0
1680,81,24,1066.0,19.0,32,3.26,18.40,-4.0
1681,81,32,799.0,14.0,32,3.69,20.00,-4.0
1682,82,33,777.0,7.0,32,4.17,20.40,-4.0
1683,82,29,800.0,11.0,32,3.76,20.00,-4.0
1684,82,31,1097.0,18.0,31,7.71,26.70,-4.0
1685,82,45,1495.0,23.0,31,7.88,26.30,-4.0
1686,82,37,2125.0,26.0,31,16.17,29.40,-4.0
1687,82,44,1347.0,30.0,31,10.41,29.00,-4.0
1688,82,20,1530.0,27.0,31,9.40,24.70,-4.0
1689,82,71,1160.0,20.0,31,3.55,19.20,-4.0
1690,82,73,1116.0,28.0,31,15.31,32.90,-4.0
1691,83,73,1466.0,35.0,30,19.16,33.70,-4.0
1692,83,70,1846.0,42.0,30,24.09,35.30,-4.0
1693,83,46,2079.0,42.0,30,23.99,34.50,-4.0
1694,83,22,2038.0,40.0,30,14.08,30.60,-4.0
1695,83,19,1901.0,33.0,31,5.17,22.70,-4.0
